restaurant_id,name,address,category,city,country,postalCode,state,status,expected_prep_time,max_delivery_radius,is_delivery,is_pickup,first_order_date
40975,Arby's,8657 Winton Rd,Fast Food Restaurants,Cincinnati,US,45231,OH,ACTIVE,23,12,Yes,Yes,1/11/2021
40976,Arby's,1315 Elliot Dr,Fast Food Restaurant,Middletown,US,45042,OH,ACTIVE,27,10,Yes,Yes,1/17/2021
40977,Arby's,5561 S State Rte 741,"American Restaurant, Fast Food Restaurant, and Sandwich Place",Mason,US,45040,OH,ACTIVE,36,13,Yes,Yes,12/16/2021
40978,Arby's,200 Airport Blvd,Fast Food Restaurant,Hot Springs National Park,US,71913,AR,ACTIVE,25,12,Yes,Yes,9/22/2021
40979,Arby's,4701 Paseo Del Norte,Fast Food Restaurant and Sandwich Place,Albuquerque,US,87113,NM,ACTIVE,24,7,Yes,Yes,10/17/2021
40980,Arby's,1208 E Hwy 44,Fast Food Restaurant,Shepherdsville,US,40165,KY,ACTIVE,39,5,Yes,Yes,11/2/2021
40981,Arby's,2575 Ne Highway 99 W,Fast Food Restaurants,McMinnville,US,97128,OR,ACTIVE,38,7,Yes,Yes,6/10/2021
40982,Burger King,1282 S Boston Rd,Fast food restaurants,Danville,US,24540,VA,ACTIVE,30,7,Yes,Yes,1/21/2021
40983,Arby's,1535 Denmark Rd,Fast Food,Union,US,63084,MO,ACTIVE,27,5,Yes,Yes,4/21/2021
40984,Arby's,348 Lincoln Ave SE,Fast Food Restaurants,Saint Cloud,US,56301,MN,ACTIVE,27,14,Yes,Yes,3/26/2021
40985,Arby's,225 3rd St W,Fast Food Restaurants,Thief River Falls,US,56701,MN,ACTIVE,40,14,Yes,Yes,1/10/2021
40986,Arby's,1663 N Humiston Ave,Fast Food Restaurants,Worthington,US,56187,MN,ACTIVE,30,7,Yes,Yes,10/24/2021
40987,Baskin-Robbins,325 S Diamond Bar Blvd,Fast Food,Diamond Bar,US,91765,CA,ACTIVE,32,14,Yes,Yes,7/7/2021
40988,Arby's,1855 Madison Ave,Fast Food,Mankato,US,56001,MN,DELETED,24,9,Yes,Yes,12/18/2021
40989,Arby's,1218 Apache Dr SW,Fast Food,Rochester,US,55902,MN,DELETED,26,8,Yes,Yes,3/21/2021
40990,Arby's,10320 Baltimore St NE,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Minneapolis,US,55449,MN,ACTIVE,25,12,Yes,Yes,2/17/2021
40991,Arby's,3385 124th Ave NW,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Minneapolis,US,55433,MN,DELETED,28,5,Yes,Yes,4/21/2021
40992,Arby's,9240 Lyndale Ave S,"Fast Food Restaurant, American Restaurant, and Sandwich Place East Bloomington",Minneapolis,US,55420,MN,ACTIVE,32,14,Yes,Yes,2/20/2021
40993,Arby's,1690 Park Place Blvd,Fast Food Restaurant,Minneapolis,US,55416,MN,ACTIVE,24,15,Yes,Yes,1/7/2021
40994,Arby's,7885 Wedgewood Lane,Fast Food Restaurant,Osseo,US,55369,MN,ACTIVE,22,7,Yes,Yes,9/6/2021
40995,Arby's,8010 Old Carriage Ct,Fast Food Restaurant,Shakopee,US,55379,MN,ACTIVE,21,11,Yes,Yes,7/2/2021
40996,Arby's,7525 153rd St W,Fast Food Restaurant,Saint Paul,US,55124,MN,ACTIVE,39,14,Yes,Yes,8/2/2021
40997,Arby's,654 Snelling Ave S,Fast Food,Saint Paul,US,55116,MN,ACTIVE,34,15,Yes,Yes,12/12/2021
40998,Arby's,313 Lyndale Ave,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Faribault,US,55021,MN,ACTIVE,23,8,Yes,Yes,12/6/2021
40999,Arby's,3109 White Bear Ave,Fast Food,Saint Paul,US,55109,MN,ACTIVE,24,12,Yes,Yes,11/10/2021
